booth_code,x,y
Hall SA — Booth K47,253,437
Hall SA — Booth K45,253,422
Hall SA — Booth K43,253,405
Hall SA — Booth K41,253,388
Hall SA — Booth K39,253,373
Hall SA — Booth K37,252,357
Hall SA — Booth K35,252,328
Hall SA — Booth K31,253,312
Hall SA — Booth K29,252,297
Hall SA — Booth K27,253,272
Hall SA — Booth K25,252,222
Hall SA — Booth K21,251,199
Hall SA — Booth K19,252,183
Hall SA — Booth K17,253,166
Hall SA — Booth K15,253,147
Hall SA — Booth K52,223,483
Hall SA — Booth K50,222,469
Hall SA — Booth K48,222,452
Hall SA — Booth K46,218,435
Hall SA — Booth L45,195,435
Hall SA — Booth L46,180,435
Hall SA — Booth M45,146,436
Hall SA — Booth N45,113,435
Hall SA — Booth K44,222,405
Hall SA — Booth K42,222,389
Hall SA — Booth K40,220,372
Hall SA — Booth K38,223,357
Hall SA — Booth K36,223,327
Hall SA — Booth K34,220,311
Hall SA — Booth K32,223,294
Hall SA — Booth K30,224,279
Hall SA — Booth K28,220,263
Hall SA — Booth K26,220,222
Hall SA — Booth K22,220,199
Hall SA — Booth K20,222,182
Hall SA — Booth K16,224,156
Hall SA — Booth K12,224,121
Hall SA — Booth L43,206,405
Hall SA — Booth L41,207,388
Hall SA — Booth L39,206,373
Hall SA — Booth L37,207,355
Hall SA — Booth L35,207,328
Hall SA — Booth L33,205,311
Hall SA — Booth L31,208,295
Hall SA — Booth L29,208,279
Hall SA — Booth L27,207,264
Hall SA — Booth L25,208,221
Hall SA — Booth L21,208,198
Hall SA — Booth L19,207,183
Hall SA — Booth L17,208,166
Hall SA — Booth L15,206,147
Hall SA — Booth L11,207,122
Hall SA — Booth L44,175,405
Hall SA — Booth L42,177,389
Hall SA — Booth L40,178,374
Hall SA — Booth L38,177,358
Hall SA — Booth L36,179,328
Hall SA — Booth L34,175,312
Hall SA — Booth L32,178,295
Hall SA — Booth L30,178,278
Hall SA — Booth L28,174,262
Hall SA — Booth L26,175,223
Hall SA — Booth L22,178,199
Hall SA — Booth L20,175,182
Hall SA — Booth L18,179,167
Hall SA — Booth L16,178,149
Hall SA — Booth L12,177,121
Hall SA — Booth M43,160,405
Hall SA — Booth M41,161,391
Hall SA — Booth M39,161,375
Hall SA — Booth M37,161,358
Hall SA — Booth M35,161,328
Hall SA — Booth M33,161,311
Hall SA — Booth M31,161,294
Hall SA — Booth M29,160,279
Hall SA — Booth M27,160,264
Hall SA — Booth M25,160,230
Hall SA — Booth M23,160,215
Hall SA — Booth M21,161,197
Hall SA — Booth M19,158,182
Hall SA — Booth M17,161,167
Hall SA — Booth M15,161,146
Hall SA — Booth M11,160,120
Hall SA — Booth M44,130,405
Hall SA — Booth M42,129,390
Hall SA — Booth M40,130,373
Hall SA — Booth M38,133,358
Hall SA — Booth M36,132,318
Hall SA — Booth M32,130,294
Hall SA — Booth M28,133,271
Hall SA — Booth M26,132,229
Hall SA — Booth M24,130,208
Hall SA — Booth M22,130,193
Hall SA — Booth M20,130,178
Hall SA — Booth M18,129,161
Hall SA — Booth M16,130,145
Hall SA — Booth M12,132,122
Hall SA — Booth N43,115,405
Hall SA — Booth N41,115,389
Hall SA — Booth N39,113,373
Hall SA — Booth N37,116,357
Hall SA — Booth N35,117,328
Hall SA — Booth N33,115,311
Hall SA — Booth N31,113,294
Hall SA — Booth N29,115,280
Hall SA — Booth N27,115,262
Hall SA — Booth N25,115,228
Hall SA — Booth N23,117,209
Hall SA — Booth N21,117,194
Hall SA — Booth N19,115,177
Hall SA — Booth N17,117,159
Hall SA — Booth N15,115,144
Hall SA — Booth N11,116,122
Hall SA — Booth N46,84,420
Hall SA — Booth N44,82,403
Hall SA — Booth N42,82,387
Hall SA — Booth N40,80,371
Hall SA — Booth N38,82,353
Hall SA — Booth N36,82,337
Hall SA — Booth N34,83,321
Hall SA — Booth N32,80,303
Hall SA — Booth N24,78,221
Hall SA — Booth N22,83,195
Hall SA — Booth N20,83,178
Hall SA — Booth N18,80,164
Hall SA — Booth N16,83,148
Hall SA — Booth N14,83,130
Hall SA — Booth N12,83,111
Hall S3 — Booth B10,1646,84
Hall S3 — Booth C10,1618,83
Hall S3 — Booth D09,1591,83
Hall S3 — Booth E09,1563,82
Hall S2 — Booth A09,1512,83
Hall S2 — Booth B09,1451,83
Hall S2 — Booth B10,1425,84
Hall S2 — Booth C10,1398,84
Hall S2 — Booth D09,1376,84
Hall S2 — Booth F09,1292,83
Hall S2 — Booth F10,1228,83
Hall S2 — Booth G10,1194,83
Hall S1 — Booth A09,1172,83
Hall S1 — Booth B09,1126,83
Hall S1 — Booth D09,1055,84
Hall S1 — Booth E10,954,83
Hall S1 — Booth F09,927,84
Hall S1 — Booth H09,887,82
Hall S1 — Booth H10,828,82
Hall S1 — Booth I09,812,84
Hall S1 — Booth J10,754,82
Hall SA — Booth A10B,711,83
Hall SA — Booth A10A,699,82
Hall SA — Booth B09,682,81
Hall SA — Booth B10,647,84
Hall SA — Booth C09B,630,83
Hall SA — Booth C09A ,616,83
Hall SA — Booth E10,503,76
Hall SA — Booth E06,499,42
Hall SA — Booth F09,471,76
Hall SA — Booth F05,475,50
Hall SA — Booth F03,471,36
Hall SA — Booth F10,457,75
Hall SA — Booth F04,457,43
Hall SA — Booth G09,428,76
Hall SA — Booth G05,426,48
Hall SA — Booth G03,425,35
Hall SA — Booth G10,412,75
Hall SA — Booth G04,412,42
Hall SA — Booth H09,381,75
Hall SA — Booth H05,381,49
Hall SA — Booth H03,381,35
Hall SA — Booth H10,365,76
Hall SA — Booth H06,364,51
Hall SA — Booth H04,367,33
Hall SA — Booth I09,336,75
Hall SA — Booth I05,337,49
Hall SA — Booth I03,335,32
Hall SA — Booth I10,319,84
Hall SA — Booth I08,322,67
Hall SA — Booth I06,320,51
Hall SA — Booth I04,320,32
Hall SA — Booth J09,290,75
Hall SA — Booth J05,289,49
Hall SA — Booth J03,290,35
Hall SA — Booth K10,188,83
Hall SA — Booth M09,147,82
Hall SA — Booth M10,132,82
Hall SA — Booth N09,115,82
Hall SA — Booth N10,97,82
