NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
Final Visual inpection for PCBA,Final Visual inpection for PCBA,"Visual inspection is a common method of quality control, by using either or all human senses such as vision, hearing, touch and smell and/or any non-specialized inspection equipment to ensure that the manufactured products being made to meet the quality requirements.","Visual inspection is a common method of quality control, by using either or all human senses such as vision, hearing, touch and smell and/or any non-specialized inspection equipment to ensure that the manufactured products being made to meet the quality requirements.",,,,Mecca Electronics Co. Limited,"Electronic Manufacturing Service, Assembly & Subsystem ( include PCB Assembly ), Printed Circuit Board (PCB); ODM/OEM Electronic Manufacturing Services (EMS) & Customized Product Solutions, Box Builds & Electronics PCB Assemblies, Plastic Injection Parts, Metal Stamping Parts; ODM, OEM","Electronic Manufacturing Service, Assembly & Subsystem ( include PCB Assembly ), Printed Circuit Board (PCB); ODM/OEM Electronic Manufacturing Services (EMS) & Customized Product Solutions, Box Builds & Electronics PCB Assemblies, Plastic Injection Parts, Metal Stamping Parts; ODM, OEM"
"3.97"" TFT LCD Display","3.97"" TFT LCD Display","3.97"" TFT LCD Display","3.97"" TFT LCD Display",,,,Pacific Goal Optronics Limited,Display Unit & Accessories; Display Modules,Display Unit & Accessories; Display Modules
Gear Motor,Gear Motor,Gear Motor,Gear Motor,,,,SGST (HK) Limited,"Motors; Our products are applicable to consumer electronics industry, automotive electronics, security and protection industry, medical health industry ect., which satisfies the demand of the client on the product.; OEM","Motors; Our products are applicable to consumer electronics industry, automotive electronics, security and protection industry, medical health industry ect., which satisfies the demand of the client on the product.; OEM"
High-quality Electronic Components Distribution,High-quality Electronic Components Distribution,"Unitronics offers high-quality electronic component distribution services to help improve your component shortage concerns. Our skilled team has access to a broad array of allocated components through our extensive network of global partners and regionalized distribution points, ensuring that your production runs smoothly. We leverage our considerable buying power with a resilient supply chain to avoid supply chain disruptions and meet your cost targets.","Unitronics offers high-quality electronic component distribution services to help improve your component shortage concerns. Our skilled team has access to a broad array of allocated components through our extensive network of global partners and regionalized distribution points, ensuring that your production runs smoothly. We leverage our considerable buying power with a resilient supply chain to avoid supply chain disruptions and meet your cost targets.",,,,Unitronics Company Limited,"Resistor, Microcontroller, Printed Circuit Board (PCB), Integrated Circuit ( IC ), Capacitor, Assembly & Subsystem ( include PCB Assembly ); We specialize in: 
1) Project management
2) Software, Hardware, Firmware Design & Development
3) Manufacturing Capabilities & Support Services; Others, OBM","Resistor, Microcontroller, Printed Circuit Board (PCB), Integrated Circuit ( IC ), Capacitor, Assembly & Subsystem ( include PCB Assembly ); We specialize in: 
1) Project management
2) Software, Hardware, Firmware Design & Development
3) Manufacturing Capabilities & Support Services; Others, OBM"
0.96 inch tft lcd display,0.96 inch tft lcd display,"The full name of TFT is Thin Film Transistor. Each pixel on TFT display is driven by a thin film transistor, The TFT display is a type of active matrix liquid crystal display device.","The full name of TFT is Thin Film Transistor. Each pixel on TFT display is driven by a thin film transistor, The TFT display is a type of active matrix liquid crystal display device.",,,,Shenzhen HZY Photoelectric Technology Co Ltd,"Flat Panel Display Semi-finished Goods Production, Flat Panel Video Display Technology, Liquid Crystal Display (LCD); LCD display, lcd module; ODM, OEM","Flat Panel Display Semi-finished Goods Production, Flat Panel Video Display Technology, Liquid Crystal Display (LCD); LCD display, lcd module; ODM, OEM"
GPS/WIFI/Bluetooth/Wireless PCBA,GPS/WIFI/Bluetooth/Wireless PCBA,"WIFI PCBA, customized PCB ASSEMBLY; Service Scope; ODM: Include Mechanical design, PCB Layout, Firmware development, APP development and OS development services.; OEM: Include component sourcing and procurement, PCB Fabrication, PCB Assembly, Build of Box Assembly, Function Testing, Aging Testing, Packing and Logistic Services.; DFM(Design For Manufacturing): Feed back customer of circuit layout optimization and component performance optimization requirements.; DFP(Design For Purchasing): Recommend price competitive equivalent or better quality equivalent components.; DFT(Design For Testing): Recommend price competitive testing solution for “high mix, low volume” projects or ATE(Auto-Testing-Equipment) solution for big volume projects.; Test Development Services; In-circuit Test; Function Test; Flying Probe; Burn In & Environment Stress Screening; AOI Test; Automated Test Platform Solutions; X-Ray inspection; Low Volume / High Mix Production; High-Volume Production; Customized Fulfillment Planning & Options; ISO 9001:2015 Certified; ISO 13485:2016 Certified; RoHS Compliant; Compliant to IPC-A-610 Workmanship Standards; UL, CE/FCC, CSA etc Certification Support; Domestic & International Sourcing; Long-Term Collaborative Supplier Relationships; Inventory Management Systems; Strict Counterfeit Prevention Policy; Kanban Manufacturing Programs","WIFI PCBA, customized PCB ASSEMBLY; Service Scope; ODM: Include Mechanical design, PCB Layout, Firmware development, APP development and OS development services.; OEM: Include component sourcing and procurement, PCB Fabrication, PCB Assembly, Build of Box Assembly, Function Testing, Aging Testing, Packing and Logistic Services.; DFM(Design For Manufacturing): Feed back customer of circuit layout optimization and component performance optimization requirements.; DFP(Design For Purchasing): Recommend price competitive equivalent or better quality equivalent components.; DFT(Design For Testing): Recommend price competitive testing solution for “high mix, low volume” projects or ATE(Auto-Testing-Equipment) solution for big volume projects.; Test Development Services; In-circuit Test; Function Test; Flying Probe; Burn In & Environment Stress Screening; AOI Test; Automated Test Platform Solutions; X-Ray inspection; Low Volume / High Mix Production; High-Volume Production; Customized Fulfillment Planning & Options; ISO 9001:2015 Certified; ISO 13485:2016 Certified; RoHS Compliant; Compliant to IPC-A-610 Workmanship Standards; UL, CE/FCC, CSA etc Certification Support; Domestic & International Sourcing; Long-Term Collaborative Supplier Relationships; Inventory Management Systems; Strict Counterfeit Prevention Policy; Kanban Manufacturing Programs",,,,"ABO Electronics (Shenzhen) Co., Ltd.","Our products across ranges of  IoT,Medical Device, Health Care, Industry control , Smart Home , Safety and Security, Communications and Consuming etc.; OEM, ODM","Our products across ranges of  IoT,Medical Device, Health Care, Industry control , Smart Home , Safety and Security, Communications and Consuming etc.; OEM, ODM"
Aikesi gas leak detector,Aikesi gas leak detector,Aikesi gas leak detector,Aikesi gas leak detector,,,https://sourcing-media.hktdc.com/product-original/Aikesi-20gas-20leak-20detector/e94b864939264a70b074b50a173e401c; https://sourcing-media.hktdc.com/product-original/Aikesi-20gas-20leak-20detector/76c3ad96b160447ea57015ffd15a3f73; https://sourcing-media.hktdc.com/product-original/Aikesi-20gas-20leak-20detector/efd5c76ea0154196b99b6f90703f5280; https://sourcing-media.hktdc.com/product-original/Aikesi-20gas-20leak-20detector/c0e8f4c473cd49dbbe719ccec59c2eae,"Aikesi Electronic Technology (changzhou) Co., Ltd.","Sales of electronic components, electrical fire monitoring equipment, firefighting equipment, electrical equipment, instruments and meters, and software.; OBM","Sales of electronic components, electrical fire monitoring equipment, firefighting equipment, electrical equipment, instruments and meters, and software.; OBM"
Instrument lcd screen display Custom VA Icd display,Instrument lcd screen display Custom VA Icd display,Instrument lcd screen display Custom VA Icd display,Instrument lcd screen display Custom VA Icd display,,,,"Anhui Golden Vision Optoelectronic Technology Co., Ltd.","Liquid Crystal Display (LCD), Display Unit & Accessories; technology; ODM, OEM","Liquid Crystal Display (LCD), Display Unit & Accessories; technology; ODM, OEM"
SOCKET,SOCKET,"RATING : 15A 125VAC (UL,CUL); INSULATION RESISTANCE : DC 500V 100MΩ OR MORE","RATING : 15A 125VAC (UL,CUL); INSULATION RESISTANCE : DC 500V 100MΩ OR MORE",,,,"Chily Precision Industrial Co., Ltd.","Reed Switch; POWER SWITCH, SLIDE SWITCH, TOGGLE SWITCH, PUSH SWITCH, DOOR SWITCH, ROTARY SWITCH, SOCKET, INLET.; OBM","Reed Switch; POWER SWITCH, SLIDE SWITCH, TOGGLE SWITCH, PUSH SWITCH, DOOR SWITCH, ROTARY SWITCH, SOCKET, INLET.; OBM"
830 points breadboard,830 points breadboard,830 points breadboard,830 points breadboard,,,,Cixi Zhongyi Electronics Factory,"ASi Key, Integrated Circuit ( IC ), PC Card, DDI & Other Network Technology Components Assemblies; connector  Common solderless; ODM, OBM, OEM","ASi Key, Integrated Circuit ( IC ), PC Card, DDI & Other Network Technology Components Assemblies; connector  Common solderless; ODM, OBM, OEM"
Custom Usb C Qi Wireless Mobile Charger Pcb Assembly Service Manufacturer Type-C Fast Cell Phone Charging Print Circuit Board,Custom Usb C Qi Wireless Mobile Charger Pcb Assembly Service Manufacturer Type-C Fast Cell Phone Charging Print Circuit Board,Custom Usb C Qi Wireless Mobile Charger Pcb Assembly Service Manufacturer Type-C Fast Cell Phone Charging Print Circuit Board,Custom Usb C Qi Wireless Mobile Charger Pcb Assembly Service Manufacturer Type-C Fast Cell Phone Charging Print Circuit Board,,,,Dongguan Pinsheng Precision Electronics Co Limited,"Electronic Manufacturing Service, Printed Circuit Board (PCB), Assembly & Subsystem ( include PCB Assembly ); PCB, CIRCUIT BOARD,PCB BOARD, PCBA; OBM, OEM, ODM","Electronic Manufacturing Service, Printed Circuit Board (PCB), Assembly & Subsystem ( include PCB Assembly ); PCB, CIRCUIT BOARD,PCB BOARD, PCBA; OBM, OEM, ODM"
EVEREST Hard Plastic Equipment Case EPC020,EVEREST Hard Plastic Equipment Case EPC020,EVEREST Hard Plastic Equipment Case EPC020,EVEREST Hard Plastic Equipment Case EPC020,,,https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/7e186566247a4ca19207cb806719a62c; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/56cbb871512e4215b8a603759f710b32; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/3625bc371c7842449c1fc35c5d822e3f; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/d4bd402190ef4d529a45fc27a9216c27; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/5446ad6522fc4a9386c8d470c74d3866; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/eb8ce789ffeb4540b0daa8873d52faf7; https://sourcing-media.hktdc.com/product-original/EVEREST-20Hard-20Plastic-20Equipment-20Case-20EPC020/709ff9dfd12845b297813e208af7dc19,"Jiangsu EVEREST Tech Co., Ltd.","Equipment cases, Die-casting enclosures, Plastic waterproof enclosures, Junction boxes, Electrical control box, Breadboard, Jumper wires and Injection moulds, Extrusion moulds.; OEM, ODM","Equipment cases, Die-casting enclosures, Plastic waterproof enclosures, Junction boxes, Electrical control box, Breadboard, Jumper wires and Injection moulds, Extrusion moulds.; OEM, ODM"
电解水机控制器,电解水机控制器,电解水机 净水机水机 软水机 纯水机等家用电器,电解水机 净水机水机 软水机 纯水机等家用电器,,,,"LongSure Electronics Technology Co., Ltd.","UPS / Power Supply, Liquid Crystal Display (LCD), LED Lighting, Information and Communications Technology, Electronic Manufacturing Service, Inductor, Printed Circuit Board (PCB), Integrated Circuit ( IC ), Microcontroller; PowerController; OBM","UPS / Power Supply, Liquid Crystal Display (LCD), LED Lighting, Information and Communications Technology, Electronic Manufacturing Service, Inductor, Printed Circuit Board (PCB), Integrated Circuit ( IC ), Microcontroller; PowerController; OBM"
Junction Box,Junction Box,This junction box features a compact design. It can well conceal electrical connections for both practical and decorative purposes. This highly durable metal box can last an exceptionally long time.,This junction box features a compact design. It can well conceal electrical connections for both practical and decorative purposes. This highly durable metal box can last an exceptionally long time.,,,,"Ningbo New Sanhe Enclosure Co., Ltd.","Integrated Circuit ( IC ), Assemblies for Measurement Applications; Plastic Enclosure; Aluminum Enclosure; Terminal Block; OBM, OEM","Integrated Circuit ( IC ), Assemblies for Measurement Applications; Plastic Enclosure; Aluminum Enclosure; Terminal Block; OBM, OEM"
Mega 2560 Starter Kit with LED Display Module,Mega 2560 Starter Kit with LED Display Module,Mega 2560 Starter Kit with LED Display Module,Mega 2560 Starter Kit with LED Display Module,,,,"Okystar Technology Co., Ltd.","Okystar Tech Co.,Ltd built in 2004.It is one of the professional leading exporters of educational DIY products in Shenzhen, China. After 12 years development, our company has grown into a large high-tech group corporation integrating industry, techn; OEM","Okystar Tech Co.,Ltd built in 2004.It is one of the professional leading exporters of educational DIY products in Shenzhen, China. After 12 years development, our company has grown into a large high-tech group corporation integrating industry, techn; OEM"
Mini Lux Meter,Mini Lux Meter,Mini Lux Meter,Mini Lux Meter,,,,"Shenzhen Flus Technology Co., Ltd.","Testing Instrument For Electrical / Electronic Product, Industrial Testing Instrument & Equipment; Infrared Thermometer, Anemometer, Sound Level Meter, Light Meter; ODM, OBM","Testing Instrument For Electrical / Electronic Product, Industrial Testing Instrument & Equipment; Infrared Thermometer, Anemometer, Sound Level Meter, Light Meter; ODM, OBM"
Electronic Manufacturing Services,Electronic Manufacturing Services,"The electronics manufacturing services(EMS) we provide cover almost the entire product cycle, from electronic design, prototyping, and PCB assembly, to cable and harness assembly, full system integration, product testing, and supply chain management. Our full-service electronic manufacturing services are characterized by superior quality and fast turnaround times, which enable us to meet the various project needs of our customers.","The electronics manufacturing services(EMS) we provide cover almost the entire product cycle, from electronic design, prototyping, and PCB assembly, to cable and harness assembly, full system integration, product testing, and supply chain management. Our full-service electronic manufacturing services are characterized by superior quality and fast turnaround times, which enable us to meet the various project needs of our customers.",,,,"Shenzhen Huachuang hengda Technology Co., Ltd","Printed Circuit Board (PCB), Assembly & Subsystem ( include PCB Assembly ), Electronic Manufacturing Service; PCBA Design and PCBA Assembly; OEM, OBM, ODM","Printed Circuit Board (PCB), Assembly & Subsystem ( include PCB Assembly ), Electronic Manufacturing Service; PCBA Design and PCBA Assembly; OEM, OBM, ODM"
Schottky Barrier Rectifier Diode,Schottky Barrier Rectifier Diode,Schottky Barrier Rectifier Diode,Schottky Barrier Rectifier Diode,,,,Shenzhen Luguang Electronic Technology Co Ltd,"Diode; Diode,Transistor,Bridge rectifier,Triac,Mosfets,IGBT,SiC Diode,SiC Mosfet,Modules; OEM, OBM, ODM","Diode; Diode,Transistor,Bridge rectifier,Triac,Mosfets,IGBT,SiC Diode,SiC Mosfet,Modules; OEM, OBM, ODM"
Cooling Fan,Cooling Fan,Cooling Fan,Cooling Fan,,,,"Shenzhen Yccfan Technology Co., Ltd","Information and Communications Technology, Inverter, Electronic Manufacturing Service, Printed Circuit Board (PCB), Semiconductor, Display Unit & Accessories, DDI & Other Network Technology Components Assemblies, Computer Cable, UPS / Power Supply, MEMS Packaging Technology and Service; Produce DC fan,AC fan,EC fan,provide customized and OEM,ODM services.; OEM, OBM, ODM","Information and Communications Technology, Inverter, Electronic Manufacturing Service, Printed Circuit Board (PCB), Semiconductor, Display Unit & Accessories, DDI & Other Network Technology Components Assemblies, Computer Cable, UPS / Power Supply, MEMS Packaging Technology and Service; Produce DC fan,AC fan,EC fan,provide customized and OEM,ODM services.; OEM, OBM, ODM"
LCR-Reader R3 LCR-meter with Multilingual Interface,LCR-Reader R3 LCR-meter with Multilingual Interface,"LCR-Reader R3 offers users a fully automatic LCR and ESR meter with a 0.1% basic accuracy at up to 100 kHz test frequency. It is the first of its kind tool offering multilingual interface: English, German, French, Spanish, Italian, and Chinese; The R3 uses a different and more powerful MCU than the MPA model, allowing to process measurements at higher frequencies.; The R3 also boasts the ability for Analog Signature Analysis. ASA is a troubleshooting technique that uses an AC Sine Wave across two points of an electronic component or circuit. The resulting waveform is displayed using voltage for the x axis and current as the y axis. The displayed signature is then comparable to determine the health of the tested component or board.; Features on LCR-Reader R3","LCR-Reader R3 offers users a fully automatic LCR and ESR meter with a 0.1% basic accuracy at up to 100 kHz test frequency. It is the first of its kind tool offering multilingual interface: English, German, French, Spanish, Italian, and Chinese; The R3 uses a different and more powerful MCU than the MPA model, allowing to process measurements at higher frequencies.; The R3 also boasts the ability for Analog Signature Analysis. ASA is a troubleshooting technique that uses an AC Sine Wave across two points of an electronic component or circuit. The resulting waveform is displayed using voltage for the x axis and current as the y axis. The displayed signature is then comparable to determine the health of the tested component or board.; Features on LCR-Reader R3",,,,Siborg Systems Inc,"Capacitor, Resistor, Industrial Testing Instrument & Equipment, Module Test/Quality Inspection, Electrical & Electronic Products Testing, System Integration & Development, Testing Instrument For Electrical / Electronic Product, LED Light Emitting Diode, Inductor, Semiconductor; All-in-One Multimeter LCR-Reader MPA
LCR-Reader R2 High Frequency LCR meter
LCR-Reader R3 Budget LCR meter with Multilingual Interface; OEM","Capacitor, Resistor, Industrial Testing Instrument & Equipment, Module Test/Quality Inspection, Electrical & Electronic Products Testing, System Integration & Development, Testing Instrument For Electrical / Electronic Product, LED Light Emitting Diode, Inductor, Semiconductor; All-in-One Multimeter LCR-Reader MPA
LCR-Reader R2 High Frequency LCR meter
LCR-Reader R3 Budget LCR meter with Multilingual Interface; OEM"
Terminal Block,Terminal Block,Terminal Block,Terminal Block,,,,"Tianli Electrical Machinery (Ningbo) Co., Ltd.","Integrated Circuit ( IC ), Manufacturing & Industrial Engineering, Inductor, MEMS Actuator, DDI & Other Network Technology Components Assemblies, Assemblies for Measurement Applications, Motors, Information and Communications Technology, Microcontroller, Production Management; Terminal Blocks/ Connector; Others, ODM, OEM, OBM","Integrated Circuit ( IC ), Manufacturing & Industrial Engineering, Inductor, MEMS Actuator, DDI & Other Network Technology Components Assemblies, Assemblies for Measurement Applications, Motors, Information and Communications Technology, Microcontroller, Production Management; Terminal Blocks/ Connector; Others, ODM, OEM, OBM"
Copper Connecting Terminals(JGK Type),Copper Connecting Terminals(JGK Type),It comes in assorted sizes.; Material; Terminal Body: Copper/Brass; Plating: Tin,It comes in assorted sizes.; Material; Terminal Body: Copper/Brass; Plating: Tin,,,,"Wenzhou Mogen Electric Co., Ltd.","Computer Cable, Electrical Wire & Cable; Terminal blocks and wiring accessories; ODM, Others, OEM","Computer Cable, Electrical Wire & Cable; Terminal blocks and wiring accessories; ODM, Others, OEM"
Electromagnetic Buzzer,Electromagnetic Buzzer,Electromagnetic Buzzer,Electromagnetic Buzzer,,,,"Xinghua HuaYu Electronics Co., Ltd.","Inductor; buzzer; Others, ODM, OBM, OEM","Inductor; buzzer; Others, ODM, OBM, OEM"
"HDR-100-24 Ultra Slim Step-Shape 4SU DIN Rail Power Supply, 24Volt 3.83Amp 92Watt 85 to 264 VAC Input 24 V Output","HDR-100-24 Ultra Slim Step-Shape 4SU DIN Rail Power Supply, 24Volt 3.83Amp 92Watt 85 to 264 VAC Input 24 V Output","HDR-100-24 Ultra Slim Step-Shape 4SU DIN Rail Power Supply, 24Volt 3.83Amp 92Watt 85 to 264 VAC Input 24 V Output","HDR-100-24 Ultra Slim Step-Shape 4SU DIN Rail Power Supply, 24Volt 3.83Amp 92Watt 85 to 264 VAC Input 24 V Output",,,,"Zhejiang Junlin Electric Technology Co., Ltd.","Mains Power Appliance Inlets, Mains Power Appliance Outlets, UPS / Power Supply, Power Transformer, Inverter; LRS Series
MS Series
EDR Series
NDR Series
HDR Series; ODM, OBM, OEM","Mains Power Appliance Inlets, Mains Power Appliance Outlets, UPS / Power Supply, Power Transformer, Inverter; LRS Series
MS Series
EDR Series
NDR Series
HDR Series; ODM, OBM, OEM"
6.35mm Microphone Jack,6.35mm Microphone Jack,6.35mm Microphone Jack,6.35mm Microphone Jack,,,,"Zhejiang Zhengguang Electronics Co., Ltd.","Integrated Circuit ( IC ), Information and Communications Technology, Insulating Element, Electrical Plug, DDI & Other Network Technology Components Assemblies, Electronic Product Ceramic Part, Electrical Wire & Cable, Assemblies for Measurement Applications; MINI DIN Connectors (S terminal), Earphone/microphone Jacks, XLR Connectors, Audio Combo Jacks, Power Jacks, RCA Pin Jacks,WP Push Terminals, SCART Sockets, Switches, Connectors, etc. The Products extensively used for household appliances, Computer,; OEM","Integrated Circuit ( IC ), Information and Communications Technology, Insulating Element, Electrical Plug, DDI & Other Network Technology Components Assemblies, Electronic Product Ceramic Part, Electrical Wire & Cable, Assemblies for Measurement Applications; MINI DIN Connectors (S terminal), Earphone/microphone Jacks, XLR Connectors, Audio Combo Jacks, Power Jacks, RCA Pin Jacks,WP Push Terminals, SCART Sockets, Switches, Connectors, etc. The Products extensively used for household appliances, Computer,; OEM"
DIP SMT Type Electric Switch,DIP SMT Type Electric Switch,"Provide simple and convenient control for electronic devices with this switch. It comes in a compact size and has leads on the sides for easy installation. This switch is available in DIP or SMD style and is available in slide, tact, micro, rocker, push button, and other types.","Provide simple and convenient control for electronic devices with this switch. It comes in a compact size and has leads on the sides for easy installation. This switch is available in DIP or SMD style and is available in slide, tact, micro, rocker, push button, and other types.",,,,United Sources Electronic Components Limited,"Assembly & Subsystem ( include PCB Assembly ), Microcontroller, Integrated Circuit ( IC ), Semiconductor, Memories and Memory Peripheral, Capacitor, Inductor, Transistor, Resistor, Diode; We are an experienced independent distributor of branded electronic components, supporting customers worldwide. Beyond distribution,we specialize in OEM & ODM procurement solutions & offer PCBA,Box Built services to meet diverse manufacturing needs.; ODM, OEM","Assembly & Subsystem ( include PCB Assembly ), Microcontroller, Integrated Circuit ( IC ), Semiconductor, Memories and Memory Peripheral, Capacitor, Inductor, Transistor, Resistor, Diode; We are an experienced independent distributor of branded electronic components, supporting customers worldwide. Beyond distribution,we specialize in OEM & ODM procurement solutions & offer PCBA,Box Built services to meet diverse manufacturing needs.; ODM, OEM"
stainless cable ties,stainless cable ties,stainless cable ties,stainless cable ties,,,https://sourcing-media.hktdc.com/product-original/stainless-20cable-20ties/7d82f2a9cd0048e398da3a54a5c85662,Hong Kong Lung Wah Company Limited,"Insulating Element; NYLON CABLTIES, 3X,4X,5X,8X,9X,13X; OBM","Insulating Element; NYLON CABLTIES, 3X,4X,5X,8X,9X,13X; OBM"
xlr to xlr cable high quality 3m 5m 10m 20m 100m audio mic cable connector profecional 3 pin male to female microphone xlr cable,xlr to xlr cable high quality 3m 5m 10m 20m 100m audio mic cable connector profecional 3 pin male to female microphone xlr cable,"High-Quality Audio Transmission: Our XLR to XLR cable is designed for professional audio applications, ensuring clear and reliable transmission of high-fidelity sound with minimal interference.; Durable Construction: Made with 24-30AWG TC/BC/CCS bare copper conductors, nickel-plated for corrosion resistance, and a durable PVC jacket, this cable can withstand frequent use and harsh environments.; Flexible and Versatile: Available in various lengths (1m, 2m, 3m, 5m, 10m, 20m, 50m, 100m), this cable is suitable for a range of applications, including home theaters, sound consoles, and power amplifiers.; Easy Installation: With a simple male-to-female design and a compact 6mm outer diameter, this cable is easy to install and manage, reducing setup time and hassle.; Customization Options: We offer OEM/ODM support, allowing users to customize the cable to their specific needs, including custom lengths, colors, and branding.","High-Quality Audio Transmission: Our XLR to XLR cable is designed for professional audio applications, ensuring clear and reliable transmission of high-fidelity sound with minimal interference.; Durable Construction: Made with 24-30AWG TC/BC/CCS bare copper conductors, nickel-plated for corrosion resistance, and a durable PVC jacket, this cable can withstand frequent use and harsh environments.; Flexible and Versatile: Available in various lengths (1m, 2m, 3m, 5m, 10m, 20m, 50m, 100m), this cable is suitable for a range of applications, including home theaters, sound consoles, and power amplifiers.; Easy Installation: With a simple male-to-female design and a compact 6mm outer diameter, this cable is easy to install and manage, reducing setup time and hassle.; Customization Options: We offer OEM/ODM support, allowing users to customize the cable to their specific needs, including custom lengths, colors, and branding.",,,,"Kai Bo Electronics Technology Co., Limited","Electrical Wire & Cable; We manufacture premium cable solutions for diverse industries, including industrial & medical cable assemblies, robotic harnesses, high-frequency/speed cables, and custom electrical systems.; OEM","Electrical Wire & Cable; We manufacture premium cable solutions for diverse industries, including industrial & medical cable assemblies, robotic harnesses, high-frequency/speed cables, and custom electrical systems.; OEM"
Industrial PCBA,Industrial PCBA,"PCBA application aerospace electronics is a special product of PCBASIC, which is used a lot in our country。 As a leading PCB manufacturer in China, PCBasic provides one-stop PCB manufacturing services from raw material and electronic component procurement to in-house PCB manufacturing. We provide PCB assembly, testing, and shipping as well.","PCBA application aerospace electronics is a special product of PCBASIC, which is used a lot in our country。 As a leading PCB manufacturer in China, PCBasic provides one-stop PCB manufacturing services from raw material and electronic component procurement to in-house PCB manufacturing. We provide PCB assembly, testing, and shipping as well.",,,,"JS Technology Co., Ltd.","Printed Circuit Board (PCB), Electronic Manufacturing Service, Assembly & Subsystem ( include PCB Assembly ); PCbasic; OEM, ODM, OBM, Others","Printed Circuit Board (PCB), Electronic Manufacturing Service, Assembly & Subsystem ( include PCB Assembly ); PCbasic; OEM, ODM, OBM, Others"
HLS-CMA3,HLS-CMA3,"40A,5PINS,automotive relay","40A,5PINS,automotive relay",,,,"Ningbo Helishun Electron Co., Ltd.","relay,relay socket; ODM, OEM","relay,relay socket; ODM, OEM"
RELAYS,RELAYS,● High sensitivity with 220mW power consumption ● 10A switching capability ● Dielectric strength of 5kV between coil and contacts ● Plastic sealed and flux proofed types available ● Product in accordance to IEC60335-1 available ● Low height: 12.5mm ● RoHS Compliant,● High sensitivity with 220mW power consumption ● 10A switching capability ● Dielectric strength of 5kV between coil and contacts ● Plastic sealed and flux proofed types available ● Product in accordance to IEC60335-1 available ● Low height: 12.5mm ● RoHS Compliant,,,,Ningbo Forward Relay Corporation Limited,"Relays; ODM, OEM, Others, OBM","Relays; ODM, OEM, Others, OBM"
SMD LED Display,SMD LED Display,SMD LED Display,SMD LED Display,,,,"Ningbo Hualian Electronic Science & Technology Co., Ltd.","Liquid Crystal Display (LCD), LED Light Emitting Diode; seven segment led display touching display integration customized led display; ODM","Liquid Crystal Display (LCD), LED Light Emitting Diode; seven segment led display touching display integration customized led display; ODM"
Transformer Terminal Block,Transformer Terminal Block,Transformer Terminal Block,Transformer Terminal Block,,,,"Ningbo Xinlaiya Electronic Tech. Co. , Ltd.","MEMS Actuator, Electrical Plug, RF MEMS, Computer Cable, Logic Circuits, DDI & Other Network Technology Components Assemblies, Electrical Wire & Cable, Signal Influencing Components, Microcontroller, Integrated Circuit ( IC ); Our company make development,production,sale together.Import some professionals,and constancely perfecting managing system,. Now the company has more than 350 employees and 50 professionals.; OEM, OBM, ODM","MEMS Actuator, Electrical Plug, RF MEMS, Computer Cable, Logic Circuits, DDI & Other Network Technology Components Assemblies, Electrical Wire & Cable, Signal Influencing Components, Microcontroller, Integrated Circuit ( IC ); Our company make development,production,sale together.Import some professionals,and constancely perfecting managing system,. Now the company has more than 350 employees and 50 professionals.; OEM, OBM, ODM"
Terminal Block,Terminal Block,"This is a terminal block in a feed-through style. With multiple heads, this terminal block operates on a high power of 750V. This durable terminal block works under a wide temperature range.","This is a terminal block in a feed-through style. With multiple heads, this terminal block operates on a high power of 750V. This durable terminal block works under a wide temperature range.",,,,"Ningbo Zhongbo Photovoltaic Technology Co., Ltd.","Electrical Wire & Cable, Electrical & Electronic Products Testing, Testing Instrument For Electrical / Electronic Product, Assembly & Subsystem ( include PCB Assembly ), Electronic Manufacturing Service, DDI & Other Network Technology Components Assemblies, Manufacturing & Industrial Engineering, Assemblies for Measurement Applications; PCB connector, Terminal blocks,Flat cable,Switch; ODM, OEM, OBM","Electrical Wire & Cable, Electrical & Electronic Products Testing, Testing Instrument For Electrical / Electronic Product, Assembly & Subsystem ( include PCB Assembly ), Electronic Manufacturing Service, DDI & Other Network Technology Components Assemblies, Manufacturing & Industrial Engineering, Assemblies for Measurement Applications; PCB connector, Terminal blocks,Flat cable,Switch; ODM, OEM, OBM"
