NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
LinePillar FS,LinePillar FS,"LinePillar FS; LinePillar FS is a company-level storage solution designed to satisfy HPC, AI LLM, big data analytics and other scenarios. With high throughput, short latency and expandable flexibility as its core goals, it aims to satisfy massive amount of data storage, high concurrent access and complex computing tasks.; Characteristics; Parallel Structural Design:; Based on scattered Metadata managing and data fragmenting technologies, the product supports parallel R&W with multiple nodes, breaking through the single node efficiency in traditional file systems, achieving linear scale-out. It can be expanded horizontally to thousands of nodes, reaching a EB-level storage scale.; High-Efficient IO Optimisation:; Using self-adapting data distribution strategy, intelligent cache mechanism and RDMA network acceleration technique, LinePillar FS elevates the processing efficiency of small files and sequential read-and-write capacity of large files, being suitable for AI training, scientific calculations and other high IO scenarios.; High Reliability & Fault-Tolerance:; The product supports multiple data redundant mechanisms such as Erasure Coding and Replication, meanwhile, it can automatically detect breakdowns and recovers data quickly. It provides 99.999% utility for the system and ensures the continuity of tasks. Its exclusive separate-area defence mechanism enables a 1-Tb scale data transfer to be done within 30 minutes. Plus, the recovery speed is more than 10 times that of the traditional RAID technology, while allowing four-disk fault-tolerance.; Cross-Platform Compatibility:; Compatible with mainstream operating systems (Linux/Windows), virtual environment and Cloud-Native ecosystem (Kubernetes CSI port), it also works seamlessly with Public Cloud, Private Cloud and Hybrid Cloud structures while supporting POSIX, NFS, S3 and other access protocols.; The product adopts an exclusive design of data structure, storing Metadata and datas into the nodes, achieving complete sharing of all the datas. This eliminates data traffic flows running east to west and simplifies the overall structure, enhancing efficiency of the entire data platform.; Values; High Efficient Concurrent R&W Abilities:; It allows thousands of computing nodes accessing simultaneously, increases IO throughput. The product uses design of linking the client to Metadata and data services, combines RDMA Zero-copy transfer technology and bypasses traditional FUSE kernel restriction, achieving latency in microseconds and simplified data redundancy.; Linear Scale-out & Optimisation:; Supporting horizontal scale-out, hence linear increase in capacity and efficiency as number of nodes increases, fulfilling needs of boom in tasks.; High Utility & Breaktown Tolerance:; Tasks are ensured running 24/7 with multiple copies or cross-node data mirroring eliminating the breakdown risk with single node. Non-stop maintenance and balance in dynamic load, avoiding loss in storage data due to hardware RAID damage and crash in nodes.","LinePillar FS; LinePillar FS is a company-level storage solution designed to satisfy HPC, AI LLM, big data analytics and other scenarios. With high throughput, short latency and expandable flexibility as its core goals, it aims to satisfy massive amount of data storage, high concurrent access and complex computing tasks.; Characteristics; Parallel Structural Design:; Based on scattered Metadata managing and data fragmenting technologies, the product supports parallel R&W with multiple nodes, breaking through the single node efficiency in traditional file systems, achieving linear scale-out. It can be expanded horizontally to thousands of nodes, reaching a EB-level storage scale.; High-Efficient IO Optimisation:; Using self-adapting data distribution strategy, intelligent cache mechanism and RDMA network acceleration technique, LinePillar FS elevates the processing efficiency of small files and sequential read-and-write capacity of large files, being suitable for AI training, scientific calculations and other high IO scenarios.; High Reliability & Fault-Tolerance:; The product supports multiple data redundant mechanisms such as Erasure Coding and Replication, meanwhile, it can automatically detect breakdowns and recovers data quickly. It provides 99.999% utility for the system and ensures the continuity of tasks. Its exclusive separate-area defence mechanism enables a 1-Tb scale data transfer to be done within 30 minutes. Plus, the recovery speed is more than 10 times that of the traditional RAID technology, while allowing four-disk fault-tolerance.; Cross-Platform Compatibility:; Compatible with mainstream operating systems (Linux/Windows), virtual environment and Cloud-Native ecosystem (Kubernetes CSI port), it also works seamlessly with Public Cloud, Private Cloud and Hybrid Cloud structures while supporting POSIX, NFS, S3 and other access protocols.; The product adopts an exclusive design of data structure, storing Metadata and datas into the nodes, achieving complete sharing of all the datas. This eliminates data traffic flows running east to west and simplifies the overall structure, enhancing efficiency of the entire data platform.; Values; High Efficient Concurrent R&W Abilities:; It allows thousands of computing nodes accessing simultaneously, increases IO throughput. The product uses design of linking the client to Metadata and data services, combines RDMA Zero-copy transfer technology and bypasses traditional FUSE kernel restriction, achieving latency in microseconds and simplified data redundancy.; Linear Scale-out & Optimisation:; Supporting horizontal scale-out, hence linear increase in capacity and efficiency as number of nodes increases, fulfilling needs of boom in tasks.; High Utility & Breaktown Tolerance:; Tasks are ensured running 24/7 with multiple copies or cross-node data mirroring eliminating the breakdown risk with single node. Non-stop maintenance and balance in dynamic load, avoiding loss in storage data due to hardware RAID damage and crash in nodes.",,,,"LUISUAN TECHNOLOGY (HONG KONG) CO., LIMITED","Data Migration,Computer Disaster Recovery,Data Centre Facilities,Data Storage and Backup,Artificial Intelligence System; LUISUAN TECHNOLOGY HK currently develops AI/HPC Data Unit and SSD storage products based on ROCE, NVMe, NVMe-OF standard. We will work in line with the establishment and development of the ""AI supercomputing centre"" in Cyberport as an I&T enterprise.; OEM","Data Migration,Computer Disaster Recovery,Data Centre Facilities,Data Storage and Backup,Artificial Intelligence System; LUISUAN TECHNOLOGY HK currently develops AI/HPC Data Unit and SSD storage products based on ROCE, NVMe, NVMe-OF standard. We will work in line with the establishment and development of the ""AI supercomputing centre"" in Cyberport as an I&T enterprise.; OEM"
A New Paradigm of Supply Chain Finance,A New Paradigm of Supply Chain Finance,"A New Paradigm of Supply Chain Finance seamlessly blend advanced technologies with contemporary financial instruments and collaborative machine learning frameworks, enabling you to effortlessly make well-informed credit and risk management decisions. This comprehensive suite offers a wide array of e-commerce value chain financial products, encompassing E-commerce Financing, E-commerce Services (such as Intelligent Product Selection, Advertisement Optimization, and Intelligent Customer Service), Risk Control Reports, and FinTech Services. Leverage our extensive partnerships with a multitude of financial institutions and cross-border e-commerce enterprises to propel the growth of your business.","A New Paradigm of Supply Chain Finance seamlessly blend advanced technologies with contemporary financial instruments and collaborative machine learning frameworks, enabling you to effortlessly make well-informed credit and risk management decisions. This comprehensive suite offers a wide array of e-commerce value chain financial products, encompassing E-commerce Financing, E-commerce Services (such as Intelligent Product Selection, Advertisement Optimization, and Intelligent Customer Service), Risk Control Reports, and FinTech Services. Leverage our extensive partnerships with a multitude of financial institutions and cross-border e-commerce enterprises to propel the growth of your business.",,,,Laboratory for AI-powered Financial Technologies Limited,"Big Data & Analytics,Business Intelligence,Fintech,Artificial Intelligence System; We provide transformative analytics solutions for financial industry: e-commerce financing platform, intelligent investment analysis tools for stocks, bonds, and derivatives, cryptocurrency intelligent evaluation & screening systems, AI chatbots etc.; OEM, ODM","Big Data & Analytics,Business Intelligence,Fintech,Artificial Intelligence System; We provide transformative analytics solutions for financial industry: e-commerce financing platform, intelligent investment analysis tools for stocks, bonds, and derivatives, cryptocurrency intelligent evaluation & screening systems, AI chatbots etc.; OEM, ODM"
Network Box,Network Box,Network Box,Network Box,,,,Network Box Hong Kong Limited,"Cyber Security,Cloud Security; Network Box is a leading global Managed Security Service Provider (MSSP) offering next-generation managed security. With a global network of Security Operations Centres (SOCs) operating twenty-four hours a day, seven days a week.; OBM, ODM","Cyber Security,Cloud Security; Network Box is a leading global Managed Security Service Provider (MSSP) offering next-generation managed security. With a global network of Security Operations Centres (SOCs) operating twenty-four hours a day, seven days a week.; OBM, ODM"
QuickStart AI Bookkeeping,QuickStart AI Bookkeeping,"Service Description for QuickStart AI Bookkeeping App; Effortlessly manage your finances with QuickStart, the AI-powered bookkeeping app designed to save you time and simplify your workflow.; - Automated Data Recognition in 60 Seconds: Quickly process and identify your financial data with precision and speed.; - One-Click Quote Generation: Create new quotes instantly with just a single button.; - Real-Time Access Anywhere: Track your company’s income and expenses on the go, anytime, anywhere.; - Multi-Language & Multi-Currency Support: Seamlessly manage global transactions with support for multiple languages and currencies.; Whether you’re a small business owner or managing a growing enterprise, QuickStart empowers you to stay in control of your financials effortlessly.","Service Description for QuickStart AI Bookkeeping App; Effortlessly manage your finances with QuickStart, the AI-powered bookkeeping app designed to save you time and simplify your workflow.; - Automated Data Recognition in 60 Seconds: Quickly process and identify your financial data with precision and speed.; - One-Click Quote Generation: Create new quotes instantly with just a single button.; - Real-Time Access Anywhere: Track your company’s income and expenses on the go, anytime, anywhere.; - Multi-Language & Multi-Currency Support: Seamlessly manage global transactions with support for multiple languages and currencies.; Whether you’re a small business owner or managing a growing enterprise, QuickStart empowers you to stay in control of your financials effortlessly.",,,,Quickstart Limited,"Accounting Software Design,Computer Aided Design Software Design Service,E-business Software,Application Service Provider,Enterprise Solution on Cloud and Mobile,Cloud Application Development,Infrastructure As A Service,Big Data & Analytics,Business Intelligence,Artificial Intelligence System; QuickStart is a mobile app powered by AI, designed for businesses and self-employed professionals to simplify financial management. It features AI-driven receipt scanning, real-time data syncing across devices, and instant quotation generation.; OBM","Accounting Software Design,Computer Aided Design Software Design Service,E-business Software,Application Service Provider,Enterprise Solution on Cloud and Mobile,Cloud Application Development,Infrastructure As A Service,Big Data & Analytics,Business Intelligence,Artificial Intelligence System; QuickStart is a mobile app powered by AI, designed for businesses and self-employed professionals to simplify financial management. It features AI-driven receipt scanning, real-time data syncing across devices, and instant quotation generation.; OBM"
AI Video Analytics Solution,AI Video Analytics Solution,"SOCIF AI Video Analytics Technology enables real-time object and people detection using the existing CCVTV or camera, providing real-time alerts and data reporting and analysis.","SOCIF AI Video Analytics Technology enables real-time object and people detection using the existing CCVTV or camera, providing real-time alerts and data reporting and analysis.",,,,Socif Limited,"Intelligent Translation System; WatchCat:
Turn your old phone into a 24/7 smart AI CCTV for your home!
WatchCat converts your old mobile phone into a powerful AI CCTV. It not only supports live stream and playback, but also supports multiple functions such as AI human and anima; Others, OEM","Intelligent Translation System; WatchCat:
Turn your old phone into a 24/7 smart AI CCTV for your home!
WatchCat converts your old mobile phone into a powerful AI CCTV. It not only supports live stream and playback, but also supports multiple functions such as AI human and anima; Others, OEM"
Mind-Box,Mind-Box,"MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.","MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.",,,,Value Platforms Limited,"Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM","Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM"
MindBox,MindBox,"MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.","MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.",,,,Value Platforms Limited,"Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM","Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM"
The MindBox,The MindBox,"MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.","MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.",,,,Value Platforms Limited,"Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM","Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM"
AI-MindBox,AI-MindBox,"MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.","MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.",,,,Value Platforms Limited,"Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM","Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM"
DoAI-MindBox,DoAI-MindBox,"MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.","MindBox is a Local LLM Desktop PC, which is designed to offer a localized AI experience that balances data security and efficiency.; Start using right out of box, it offers a user- friendly, web-browser based UI, allowing users to perform tasks with many types of devices like PC, tablets and smartphones in the same network.; MindBox also comes with multiple LLMs and can seamlessly switch between them. You can choose the best one for your specific task. Updating new LLMs in the future is also possible by online installation.",,,,Value Platforms Limited,"Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM","Knowledge Management Software Design,Search Engine,Data Processing,Business Intelligence,Artificial Intelligence System; AI knowledge management system; OBM"
"AI Smishing Protection For Mobile ""SMS"" Messaging","AI Smishing Protection For Mobile ""SMS"" Messaging",For more information:  https://www.wisespotgroup.com/spam-and-scam-security/,For more information:  https://www.wisespotgroup.com/spam-and-scam-security/,,,,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
5G Cell Broadcast Solution,5G Cell Broadcast Solution,For more information:  https://www.wisespotgroup.com/5g-network-infrastructure/,For more information:  https://www.wisespotgroup.com/5g-network-infrastructure/,,,,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
UC.NOW Job Board,UC.NOW Job Board,UC.NOW Job Board 是一座創新的雲端應用平台，搵求職者、僱主及平台管理人員提供全方位功能，以AI能力革新求職及招聘，突破人類的局限。為僱主輕鬆發掘人才的同時，更爲求職者指出更寬更廣的職涯可能。; https://www.wisespotgroup.com/efficiency-enhancement-ai-automation/,UC.NOW Job Board 是一座創新的雲端應用平台，搵求職者、僱主及平台管理人員提供全方位功能，以AI能力革新求職及招聘，突破人類的局限。為僱主輕鬆發掘人才的同時，更爲求職者指出更寬更廣的職涯可能。; https://www.wisespotgroup.com/efficiency-enhancement-ai-automation/,,,https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/8dfbe65c333c4732bac5b7d182069422; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/bc8c553131ed4afdb619317d28d86c1c; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/421d838e56684fb3ae743600823f4b99; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/95c71c8116434416b6d6a5e3f4e232b2; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/9ba15b530a5a42d29fb80e0c4c06a5b9; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Job-20Board/036c0b5badfe4a099eff9446dc27e282,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
Mobile Scam Call Detection,Mobile Scam Call Detection,For more information:   https://www.wisespotgroup.com/spam-and-scam-security/,For more information:   https://www.wisespotgroup.com/spam-and-scam-security/,,,,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
Security Edge Protection Proxy (SEPP) For 5G Interconnect Roaming Messaging,Security Edge Protection Proxy (SEPP) For 5G Interconnect Roaming Messaging,For more information:  https://www.wisespotgroup.com/5g-network-infrastructure/,For more information:  https://www.wisespotgroup.com/5g-network-infrastructure/,,,,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
UC.NOW Digital Expo For Physical & Hybrid Events,UC.NOW Digital Expo For Physical & Hybrid Events,"UC.NOW Digital Expo is a full-function private cloud platform to turn physical-only events into hybrid customer engagement activities, thereby enabling extended lead nurturing for success.  Going hybrid also enables less production of non-recyclable displays, which translates to reduced costs from producing one-off non-reusable materials while enabling provision of more marketing content to drive success.  During this process, enterprises can also collect more data about potential customers' needs and requirements from their digital footprint to enable making data-driven decisions on follow-up strategies towards success order closing.; For more information:  https://www.wisespotgroup.com/live-event-solutions/","UC.NOW Digital Expo is a full-function private cloud platform to turn physical-only events into hybrid customer engagement activities, thereby enabling extended lead nurturing for success.  Going hybrid also enables less production of non-recyclable displays, which translates to reduced costs from producing one-off non-reusable materials while enabling provision of more marketing content to drive success.  During this process, enterprises can also collect more data about potential customers' needs and requirements from their digital footprint to enable making data-driven decisions on follow-up strategies towards success order closing.; For more information:  https://www.wisespotgroup.com/live-event-solutions/",,,https://sourcing-media.hktdc.com/service-original/UC-NOW-20Digital-20Expo-20For-20Physical-20-20Hybrid-20Events/25cc32bd00cf44ebad988865fc7372f0; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Digital-20Expo-20For-20Physical-20-20Hybrid-20Events/da21261a0e694f3b8e5e80fbdd655823; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Digital-20Expo-20For-20Physical-20-20Hybrid-20Events/bff02bd5ed2c4c0783a17de8b6b418eb; https://sourcing-media.hktdc.com/service-original/UC-NOW-20Digital-20Expo-20For-20Physical-20-20Hybrid-20Events/759759dab97040c19a3d3cc4a4329856,WiseSpot Company Limited,"System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others","System Integration and Development,Cloud Application Development,Platform As A Services (PAAS),Software as a Service (SAAS),Artificial Intelligence System; UC.NOW Digital Expo is an MUST for enterprise ""Green"" events.   When planned as part of physical events as ESG strategy, adding online to their events can lower or strive towards net carbon zero, reduce physical display wastes, among other benefits.; Others"
AI-powered Video Interview & Candidate Assessment Platform with Anti-cheating System,AI-powered Video Interview & Candidate Assessment Platform with Anti-cheating System,"Career Hackers revolutionizes talent acquisition through an AI-powered platform that automates CV screening, video interview recording and scoring, candidate ranking, and job simulations. Designed to enhance hiring fairness, accuracy, and efficiency, our market-ready solution identifies high-potential candidates by evaluating real-world competencies—not just academic credentials.; Challenges in Traditional Hiring:; Resource Strain: Manual screening processes for high-volume applications are time-consuming and costly for HR teams, particularly at multinational corporations.; Outdated Criteria: Overreliance on GPA, prestigious universities, and rigid checklists often excludes skilled, non-traditional candidates with practical experience.; Career Hackers addresses these gaps with:; Holistic AI Assessment: Analyzes candidates’ skills and potential through realistic job simulations and video interviews, moving beyond surface-level metrics.; Automated Efficiency: Streamlines CV screening and ranking, reducing manual workload while maintaining precision.; Integrity Assurance: Built-in anti-cheating measures ensure fair evaluations during simulations and interviews.; Our platform helps organizations discover hidden talent, cut hiring costs, and accelerate recruitment cycles, delivering a smarter, scalable approach to modern talent acquisition.","Career Hackers revolutionizes talent acquisition through an AI-powered platform that automates CV screening, video interview recording and scoring, candidate ranking, and job simulations. Designed to enhance hiring fairness, accuracy, and efficiency, our market-ready solution identifies high-potential candidates by evaluating real-world competencies—not just academic credentials.; Challenges in Traditional Hiring:; Resource Strain: Manual screening processes for high-volume applications are time-consuming and costly for HR teams, particularly at multinational corporations.; Outdated Criteria: Overreliance on GPA, prestigious universities, and rigid checklists often excludes skilled, non-traditional candidates with practical experience.; Career Hackers addresses these gaps with:; Holistic AI Assessment: Analyzes candidates’ skills and potential through realistic job simulations and video interviews, moving beyond surface-level metrics.; Automated Efficiency: Streamlines CV screening and ranking, reducing manual workload while maintaining precision.; Integrity Assurance: Built-in anti-cheating measures ensure fair evaluations during simulations and interviews.; Our platform helps organizations discover hidden talent, cut hiring costs, and accelerate recruitment cycles, delivering a smarter, scalable approach to modern talent acquisition.",,,,Career Hackers,"Professional Services,Social Media Marketing,Database Management Software Design,Human Resource Software Design,Knowledge Management Software Design,Web Development,Software as a Service (SAAS),Artificial Intelligence System; HR Recruitment Technology, AI-powered apt test and video interview system with real-time, anti-cheating system, virtual job simulations; Others","Professional Services,Social Media Marketing,Database Management Software Design,Human Resource Software Design,Knowledge Management Software Design,Web Development,Software as a Service (SAAS),Artificial Intelligence System; HR Recruitment Technology, AI-powered apt test and video interview system with real-time, anti-cheating system, virtual job simulations; Others"
Electricity-free Cooling Technology - Coating Service,Electricity-free Cooling Technology - Coating Service,"Features To combat the extreme weather caused by climate change today, the iPaintAI team independently developed multi-component and multi-scale nano-particle materials based on in-depth research on material science, optics and heat transfer principles. This achieves efficient solar reflection and mid-infrared emissivity, effectively inhibits heat absorption and promotes heat release, thereby enabling zero-energy refrigeration without the need for external power supply and refrigerant.; EnerRight Intelligent Ltd. has obtained the exclusive agency for the sales of electricity-free cooling technology, also the intelligent prediction and control technology, providing customers with high-quality products and services.; Why choose us?; Independent Research and Development by University Team; Multiple Product Patents and Certifications; Multiple Successful Application Cases","Features To combat the extreme weather caused by climate change today, the iPaintAI team independently developed multi-component and multi-scale nano-particle materials based on in-depth research on material science, optics and heat transfer principles. This achieves efficient solar reflection and mid-infrared emissivity, effectively inhibits heat absorption and promotes heat release, thereby enabling zero-energy refrigeration without the need for external power supply and refrigerant.; EnerRight Intelligent Ltd. has obtained the exclusive agency for the sales of electricity-free cooling technology, also the intelligent prediction and control technology, providing customers with high-quality products and services.; Why choose us?; Independent Research and Development by University Team; Multiple Product Patents and Certifications; Multiple Successful Application Cases",,,https://sourcing-media.hktdc.com/service-original/Electricity-free-20Cooling-20Technology-20--20Coating-20Service/2b5d1b382eec45bbb05c1e7a67a93509,EnerRight Intelligent Limited,"Big Data & Analytics,Artificial Intelligence System; We have specializations in the field of consultancy services for Energy Audit Service, Building Management System and provide Building Integrated Smart System, IoT System, Services and Solution has successfully acquired prominence reputation.; Others","Big Data & Analytics,Artificial Intelligence System; We have specializations in the field of consultancy services for Energy Audit Service, Building Management System and provide Building Integrated Smart System, IoT System, Services and Solution has successfully acquired prominence reputation.; Others"
RetroLogic AI Solutions,RetroLogic AI Solutions,"Under the Times Square project, RetroLogic AI combines the high solar reflectance iPaint coating with artificial intelligence (AI) technology to anticipate future cooling load demands, analyze environmental data to implement AI self-learning, and select the most energy-efficient operating modes to reduce energy consumption. The project integrates Building Information Modeling (BIM), Geographic Information System (GIS), Internet of Things (IoT), and Building Management System (BMS) data to optimize the cooling tower system, enhance energy efficiency, meet ESG requirements, and achieve sustainable development goals.","Under the Times Square project, RetroLogic AI combines the high solar reflectance iPaint coating with artificial intelligence (AI) technology to anticipate future cooling load demands, analyze environmental data to implement AI self-learning, and select the most energy-efficient operating modes to reduce energy consumption. The project integrates Building Information Modeling (BIM), Geographic Information System (GIS), Internet of Things (IoT), and Building Management System (BMS) data to optimize the cooling tower system, enhance energy efficiency, meet ESG requirements, and achieve sustainable development goals.",,,,EnerRight Intelligent Limited,"Big Data & Analytics,Artificial Intelligence System; We have specializations in the field of consultancy services for Energy Audit Service, Building Management System and provide Building Integrated Smart System, IoT System, Services and Solution has successfully acquired prominence reputation.; Others","Big Data & Analytics,Artificial Intelligence System; We have specializations in the field of consultancy services for Energy Audit Service, Building Management System and provide Building Integrated Smart System, IoT System, Services and Solution has successfully acquired prominence reputation.; Others"
