NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
LED Stadium Lights,LED Stadium Lights,"APPLICATION:; • Gymnasium and Sports Fields.; • Square Plaza.; • Shipyard, Airport, Wharf.; • High poles, etc.; FEATURES:; • Outdoor Rated IP65.; • Long Life LEDs.; • Rugged Aluminum Housing.; • Shatter Resistant Lens.; • Excellent Thermal Design And Beautiful Design.; NOTICE FOR USER:; • Please turn off the power before installing or; during any kind of maintenance.; • The input voltage should match with the specifi; cation of the fixture.; • Please make sure the wiring is insulated.; • Only professional labor should install and do any; kind of maintenance.; ADVANTAGE：; • Input Voltage 90-305VAC.; • No emission of UV or IR.; • Robust Construction.; • Easy to Install and Operate.; • Energy-saving and long lifetime.; • Instant Start, No Flickering, No Humming.; • Green and eco-friendly, without mercury.; • Dimmable output cable 1-10V.","APPLICATION:; • Gymnasium and Sports Fields.; • Square Plaza.; • Shipyard, Airport, Wharf.; • High poles, etc.; FEATURES:; • Outdoor Rated IP65.; • Long Life LEDs.; • Rugged Aluminum Housing.; • Shatter Resistant Lens.; • Excellent Thermal Design And Beautiful Design.; NOTICE FOR USER:; • Please turn off the power before installing or; during any kind of maintenance.; • The input voltage should match with the specifi; cation of the fixture.; • Please make sure the wiring is insulated.; • Only professional labor should install and do any; kind of maintenance.; ADVANTAGE：; • Input Voltage 90-305VAC.; • No emission of UV or IR.; • Robust Construction.; • Easy to Install and Operate.; • Energy-saving and long lifetime.; • Instant Start, No Flickering, No Humming.; • Green and eco-friendly, without mercury.; • Dimmable output cable 1-10V.",,,,"Shaoxing Mekai Electric Imp&Exp. Co., Ltd.",LED Lighting; LED emergency light; OEM,LED Lighting; LED emergency light; OEM
Tri-proof Light,Tri-proof Light,"This professional Tri-proof Light is a high-performance, industrial-grade lighting fixture engineered for demanding environments. It addresses the limitations of conventional three-proof lights by offering a safer, more efficient and user-friendly solution for row installations.; Tri-proof Light Architecture; Advanced Double-layer End Cover; Adjustable Color Temperature","This professional Tri-proof Light is a high-performance, industrial-grade lighting fixture engineered for demanding environments. It addresses the limitations of conventional three-proof lights by offering a safer, more efficient and user-friendly solution for row installations.; Tri-proof Light Architecture; Advanced Double-layer End Cover; Adjustable Color Temperature",,,,"Hangzhou Yuzhong Gaohong Lighting Electrical Equipment Co., Ltd.","Spotlight,Sensor Light,Track Light,PAR Bulb,LED Lighting,LED Bulb,Tunnel Light,Indoor Lighting; We have obtained ISO9000 certification, ISO14000 certification. We have CNAS certificated laboratory.; ODM","Spotlight,Sensor Light,Track Light,PAR Bulb,LED Lighting,LED Bulb,Tunnel Light,Indoor Lighting; We have obtained ISO9000 certification, ISO14000 certification. We have CNAS certificated laboratory.; ODM"
LED Tunnel Light,LED Tunnel Light,LED Tunnel Light,LED Tunnel Light,,,,"Ningbo Freelux Lighting Appliance Co., Ltd.","LED; ODM, OEM, OBM","LED; ODM, OEM, OBM"
Skywing V – LED High Mast Light,Skywing V – LED High Mast Light,"Stadium/Sports Light Asymmetrical; 150-180lm/W IP66; 150W / 300W / 450W / 600W / 750W / 900W / 1050W / 1200W; 1. 1050W single module high mast /stadium/sports light; 2. Die Casting Heat Sink IP66; 3. Single Module 150W, Up To 1200W; 4. Embedded Cable Raceway: Optimize Cable Layout; 5. Racked Angle For Precise Installation Up To 270°; 6. 30°/45°/60°/90°, Asymmetric 140°*80°/120°*40°*60°; 7. Integrated Breather Valve; 8. Tempered Glass Cover Option: To Apply In Harsh Conditions; 9. High Brightness 3030 and 5050 Chi Up To 180lm/W; 10. Top Brand LED Chip and Driver: Lumileds, OSRAM, MW & Sosen; MOQ: 1","Stadium/Sports Light Asymmetrical; 150-180lm/W IP66; 150W / 300W / 450W / 600W / 750W / 900W / 1050W / 1200W; 1. 1050W single module high mast /stadium/sports light; 2. Die Casting Heat Sink IP66; 3. Single Module 150W, Up To 1200W; 4. Embedded Cable Raceway: Optimize Cable Layout; 5. Racked Angle For Precise Installation Up To 270°; 6. 30°/45°/60°/90°, Asymmetric 140°*80°/120°*40°*60°; 7. Integrated Breather Valve; 8. Tempered Glass Cover Option: To Apply In Harsh Conditions; 9. High Brightness 3030 and 5050 Chi Up To 180lm/W; 10. Top Brand LED Chip and Driver: Lumileds, OSRAM, MW & Sosen; MOQ: 1",,,,"Shenzhen IShineLUX Technology Co., Ltd.","Outdoor Floodlight,Tunnel Light,Exhibition Lighting,Industrial Lighting; LED stadium light, LED flood light, LED high bay light; ODM, OEM","Outdoor Floodlight,Tunnel Light,Exhibition Lighting,Industrial Lighting; LED stadium light, LED flood light, LED high bay light; ODM, OEM"
Smart Batten,Smart Batten,Smart Batten,Smart Batten,,,,"Ningbo Lumix Lighting & Electrical Co., Ltd.","Exit Light,LED Lighting,Emergency & Professional Lighting,Industrial Lighting; LED ceiling lamps, LED wall lamps, LED IP65 fixtures, LED emergency lamps, LED exit signs; ODM, OEM, OBM","Exit Light,LED Lighting,Emergency & Professional Lighting,Industrial Lighting; LED ceiling lamps, LED wall lamps, LED IP65 fixtures, LED emergency lamps, LED exit signs; ODM, OEM, OBM"
Led Strip Light,Led Strip Light,Ce Rohs Usb Bluetooth 5v 5m Fantasy Color Outdoor Wifi With Long Range Flexible; Ip65 5050 Car Smart Rgb Waterproof Led Strip Light,Ce Rohs Usb Bluetooth 5v 5m Fantasy Color Outdoor Wifi With Long Range Flexible; Ip65 5050 Car Smart Rgb Waterproof Led Strip Light,,,,"Shenzhen Hiorange Lighting Co.,Ltd","Optoelectronic Display,Wall Washer,Architectural Lighting,OLED Lighting,Bulkhead Light,Outdoor Floodlight,Street Light,Office Lighting; LED High Bay Light, Solar Street Light, Floodlight, Grow light, Minor customization Design-based customization; OBM, ODM, Others, OEM","Optoelectronic Display,Wall Washer,Architectural Lighting,OLED Lighting,Bulkhead Light,Outdoor Floodlight,Street Light,Office Lighting; LED High Bay Light, Solar Street Light, Floodlight, Grow light, Minor customization Design-based customization; OBM, ODM, Others, OEM"
ITB RELEASABLE Poke-in（ITB Releasable Poke-in 穿孔式可释放直插连接器）,ITB RELEASABLE Poke-in（ITB Releasable Poke-in 穿孔式可释放直插连接器）,ITB可释放直插式连接器专为各种商业和工业照明系统中的线性和圆形 LED 模块而设计，独特的接头可从 PCB 和 LED 阵列的底部输送电力，从而消除了顶面电线管理问题。凭借易于使用的插入和电线释放功能，新连接器有助于缩短安装时间，并为重复使用和更换电线提供额外的灵活性。连接器的缩小轮廓仅占用 PCB 顶面以上 2 毫米的高度，而水平电线插入可最大限度地减少 PCB 下方的空间使用。连接器采用模块化设计，最多可连接五根电线，并具有不同的颜色，以帮助安装人员避免插入电线时出错。连接器符合 UL 1977 标准，适用于数据、信号、控制和电源应用中。,ITB可释放直插式连接器专为各种商业和工业照明系统中的线性和圆形 LED 模块而设计，独特的接头可从 PCB 和 LED 阵列的底部输送电力，从而消除了顶面电线管理问题。凭借易于使用的插入和电线释放功能，新连接器有助于缩短安装时间，并为重复使用和更换电线提供额外的灵活性。连接器的缩小轮廓仅占用 PCB 顶面以上 2 毫米的高度，而水平电线插入可最大限度地减少 PCB 下方的空间使用。连接器采用模块化设计，最多可连接五根电线，并具有不同的颜色，以帮助安装人员避免插入电线时出错。连接器符合 UL 1977 标准，适用于数据、信号、控制和电源应用中。,,,,"Xiamen Oneyac Technology Co., Ltd.","Street Light,Industrial Lighting; TE Connectivity lighting products, e.g. Motion sensor, NEMA Socket, Haga Receptacle, Base, Cover, Photocell; ODM, OBM","Street Light,Industrial Lighting; TE Connectivity lighting products, e.g. Motion sensor, NEMA Socket, Haga Receptacle, Base, Cover, Photocell; ODM, OBM"
Down light,Down light,Down light,Down light,,,,"Zhongshan City Fu Ji Lighting Co., Limited","Outdoor Floodlight,Street Light,Solar Lights; Solar Flood Light, Solar Street Light, Led Flood Light, Led Street Light, Led Highbay; OEM","Outdoor Floodlight,Street Light,Solar Lights; Solar Flood Light, Solar Street Light, Led Flood Light, Led Street Light, Led Highbay; OEM"
2LED Wall Washer Light,2LED Wall Washer Light,Parameter Introduction：; Product Features:,Parameter Introduction：; Product Features:,,,,Solar Nation Powertech Enterprises Company Limited,"Camping Light,Table Lamp,Wall Lamp,Decorative Lamp,Sensor Light,Wall Washer,String Light,Security Lighting,Outdoor Floodlight,Garden Light,Street Light,Underground Light,Indoor Lighting,Kitchen Lighting,Solar Lights,Christmas Light; Solar light, Solar Motion Sensor Light, Solar String Light, Solar Garden Light, LED Lighting. Wireless Motion Sensor Light, Battery powered Motion Sensor Light, OEM, ODM service Artwork/Funtion design.; ODM, OEM","Camping Light,Table Lamp,Wall Lamp,Decorative Lamp,Sensor Light,Wall Washer,String Light,Security Lighting,Outdoor Floodlight,Garden Light,Street Light,Underground Light,Indoor Lighting,Kitchen Lighting,Solar Lights,Christmas Light; Solar light, Solar Motion Sensor Light, Solar String Light, Solar Garden Light, LED Lighting. Wireless Motion Sensor Light, Battery powered Motion Sensor Light, OEM, ODM service Artwork/Funtion design.; ODM, OEM"
Towel Shade Lava Lamp,Towel Shade Lava Lamp,Towel Shade Lava Lamp,Towel Shade Lava Lamp,,,https://sourcing-media.hktdc.com/product-original/Towel-20Shade-20Lava-20Lamp/a9091e10bf0541cb8e54771b3e18262a; https://sourcing-media.hktdc.com/product-original/Towel-20Shade-20Lava-20Lamp/b0d3b8b032e9483a9c05b288f25dce5c; https://sourcing-media.hktdc.com/product-original/Towel-20Shade-20Lava-20Lamp/01fe4eab5552458e9bce7d33b8c5fc2e; https://sourcing-media.hktdc.com/product-original/Towel-20Shade-20Lava-20Lamp/94bc73edc56149d7b44fe7081dd747e4,"Dongguan City Tianhua Photoelectric Technology Co., Ltd.","Ceiling Light,Table Lamp,Floor Lamp; led table lamp. decorative lamp ,led Fixture; OEM, ODM","Ceiling Light,Table Lamp,Floor Lamp; led table lamp. decorative lamp ,led Fixture; OEM, ODM"
UV Linear Led Light M4B,UV Linear Led Light M4B,UV Linear Led Light M4B,UV Linear Led Light M4B,,,,"Fanxstar Technology Co., Ltd.","Ballast,Stage Light,Architectural Lighting,LED Driver,Bulkhead Light,Grow Light,Emergency & Professional Lighting,Hospital Lighting,Industrial Lighting; Fanxstar adheres to the independent R&D and intellectural property management, and owns advanced R&D and testing equipment, and it had mature and stable product development system and owned more than 30 patents in the LED field.; ODM, OEM","Ballast,Stage Light,Architectural Lighting,LED Driver,Bulkhead Light,Grow Light,Emergency & Professional Lighting,Hospital Lighting,Industrial Lighting; Fanxstar adheres to the independent R&D and intellectural property management, and owns advanced R&D and testing equipment, and it had mature and stable product development system and owned more than 30 patents in the LED field.; ODM, OEM"
New Arrival LED Table lamp with whole-table lighting,New Arrival LED Table lamp with whole-table lighting,● Free angle adjustment;; ● Sensor touch for light on/off; ● Five levels brightness adjustment; ●Pomodoro mode; ● Three color mode: Nature-cool-warm light; ● gesture sensor for light on&off; With 180 pcs LEDs; RA≥97    Max luminous flux ≥600lm; CCT:4000k/5000k/6500k; Lamp  power: 14.5W; Max Iluminance ≥1000lux (measured from 40cm distance)  power by 12V1A adapter; Unit size:80*33*43.7cm,● Free angle adjustment;; ● Sensor touch for light on/off; ● Five levels brightness adjustment; ●Pomodoro mode; ● Three color mode: Nature-cool-warm light; ● gesture sensor for light on&off; With 180 pcs LEDs; RA≥97    Max luminous flux ≥600lm; CCT:4000k/5000k/6500k; Lamp  power: 14.5W; Max Iluminance ≥1000lux (measured from 40cm distance)  power by 12V1A adapter; Unit size:80*33*43.7cm,,,,"Highstar (H.K.) Industrial Co., Limited","Table Lamp,Floor Lamp,Sensor Light,Indoor Lighting; We show LED table lamps, LED lamp with Bluetooth speaker, LED table lamp with wireless charging, LED Floor lamp, Lantern speaker, clock lamp, light bar lamp and so on.; OEM, ODM","Table Lamp,Floor Lamp,Sensor Light,Indoor Lighting; We show LED table lamps, LED lamp with Bluetooth speaker, LED table lamp with wireless charging, LED Floor lamp, Lantern speaker, clock lamp, light bar lamp and so on.; OEM, ODM"
Element Table Lamp,Element Table Lamp,Element Table Lamp,Element Table Lamp,,,https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/36f3e2ca03d841258054fbca6e4e10ec; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/e2d233bd223141a6be0e632748a783c9; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/4791b336031c4f548b58791605a6a4b0; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/c7415b5638004ca59720b0c17dde0e12; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/bcc9bd26275a4d1dac3ed80d6b877f03; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/90de6a051c924f2880bc18c0b566e111; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/7fd3914ebe904dd7874e8f4902511e32; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/5d3f1e15572d4f0b807929e3ff1f0a97; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/06115a3c093d41319992125cea224aa9; https://sourcing-media.hktdc.com/product-original/Element-20Table-20Lamp/d61632a8b14f4585afb843e8e0d179ee,"Foshan Goldenshell Lighting Co., Ltd.","Indoor Lighting; The ring, with its circular form, just like a jade ring in the palm, warm and moist like jade, and also like a halo in the sky, flawless and brilliant, embodying the beauty of the endless rhythm of the universe.; OEM, ODM","Indoor Lighting; The ring, with its circular form, just like a jade ring in the palm, warm and moist like jade, and also like a halo in the sky, flawless and brilliant, embodying the beauty of the endless rhythm of the universe.; OEM, ODM"
cofflux,cofflux,"1.Transforms discarded coffee grounds into elegant, luminous panels; 2.Low-release coffee oil coating emits a rich, enduring coffee aroma   when warmed by the light; 3.Coffee Space Essential: The quintessential ambiance element for cafes,   co-working spaces, and modern homes","1.Transforms discarded coffee grounds into elegant, luminous panels; 2.Low-release coffee oil coating emits a rich, enduring coffee aroma   when warmed by the light; 3.Coffee Space Essential: The quintessential ambiance element for cafes,   co-working spaces, and modern homes",,,,"Shenzhen INDLEDs Co., Ltd.","Desk & Reading Lamp,Table Lamp,Chandelier,Floor Lamp,Indoor Lighting,Contemporary Light,Kitchen Lighting,Office Lighting; We manufacture premium residential lighting and office lighting.; ODM, OEM","Desk & Reading Lamp,Table Lamp,Chandelier,Floor Lamp,Indoor Lighting,Contemporary Light,Kitchen Lighting,Office Lighting; We manufacture premium residential lighting and office lighting.; ODM, OEM"
LED Stadium Light FL01/sports light,LED Stadium Light FL01/sports light,#led sports lights #led stadium light #led sports floodlight #led light #zclighting #ourdoor sports light #outdoor lighting,#led sports lights #led stadium light #led sports floodlight #led light #zclighting #ourdoor sports light #outdoor lighting,,,https://sourcing-media.hktdc.com/product-original/LED-20Stadium-20Light-20FL01-sports-20light/3c69c53a62f740af8115a90d4e4a7323,Shenzhen Zhongchuang Lighting Technology Limited,"Searchlight,Explosion-Proof Light,Architectural Lighting,Outdoor Floodlight,Garden Light,High Mast Light,Street Light,Tunnel Light,Underwater Lamp,Industrial Lighting; High bay, LED Linear Bay light, LED Shoesbox Light; ODM, OEM","Searchlight,Explosion-Proof Light,Architectural Lighting,Outdoor Floodlight,Garden Light,High Mast Light,Street Light,Tunnel Light,Underwater Lamp,Industrial Lighting; High bay, LED Linear Bay light, LED Shoesbox Light; ODM, OEM"
Beyond Bright LED Garage Light,Beyond Bright LED Garage Light,Garage Light; 3500 Lumen; 96 LEDs,Garage Light; 3500 Lumen; 96 LEDs,,,,Creative China Creations Limited,"Table Lamp,Floor Lamp,Sensor Light,Indoor Lighting,Kitchen Lighting; CCC; Others","Table Lamp,Floor Lamp,Sensor Light,Indoor Lighting,Kitchen Lighting; CCC; Others"
LED Wet Location Emergency Light,LED Wet Location Emergency Light,"1. Two fully adjustable, glare-free square light heads for emergency light.; 2. Injection-molded thermoplastic housing.; 3. ETL Listed,CEC title 20 Compliance.; 4. LED indicator light and test switch.; 5. Round lens for open area, oval lens for escape route application.; Input Voltage: 120-277V; Charge Duration: 24H; Discharge Duration: 90mins; Battery: Ni-Cd 3.6V900mAh; Test Mode: MT / AT","1. Two fully adjustable, glare-free square light heads for emergency light.; 2. Injection-molded thermoplastic housing.; 3. ETL Listed,CEC title 20 Compliance.; 4. LED indicator light and test switch.; 5. Round lens for open area, oval lens for escape route application.; Input Voltage: 120-277V; Charge Duration: 24H; Discharge Duration: 90mins; Battery: Ni-Cd 3.6V900mAh; Test Mode: MT / AT",,,,"Epower Tech Co., Ltd.","Exit Light,Downlight,Track Light,LED Lighting,Emergency & Professional Lighting; Established on August 20, 2017, Epower Tech Co., Ltd. is a high-tech enterprise dedicated to R&D, manufacturing, sales and service of LED emergency products. Our company mainly operates LED emergency lights, emergency exit signs, emergency drive, int; ODM","Exit Light,Downlight,Track Light,LED Lighting,Emergency & Professional Lighting; Established on August 20, 2017, Epower Tech Co., Ltd. is a high-tech enterprise dedicated to R&D, manufacturing, sales and service of LED emergency products. Our company mainly operates LED emergency lights, emergency exit signs, emergency drive, int; ODM"
Adjustable GU10 Ground Spot Light,Adjustable GU10 Ground Spot Light,"Without lamp as standard ,(with lamp as options) . Stainless steel 316 (not 304) trim and tempered glass with high loading capacity. .20~25 um thickness passivated anti-corrosion protection film that won't be fading even after 2 to 3 years ./ (Direction adjustable by hand with 20° at max ) . /  luminous flux output .IP67 waterproof . 3 years warranty .8~10 years professional sales and technicians to serve you; General Data; Item No.; UL-GU10-C; Power; / (For fitting GU10 lamp with 62 mm height at max ); LED type; Without lamp as standard ,(with lamp as options); Luminous flux; /; CCT; /; CRI; /; Beam angle; / (Direction adjustable by hand with 20° at max ); Dimension; Φ90x94 (mm) Diameter x length; Cut out; 84 mm; Net weight; 0.74 kgs; Warranty; 3 years; Certifications; CE, RoHS; Electrical Data; Input voltage; AC100-245V; Insulation class; Class III; Cable; 1PC rubber cable 1M H05RN-F 2x0.75mm square; Driver; /; Construction Data; IP rating; IP67 Waterproof; Housing; Solid Passivated (Anodizing) Aluminum CNC machined; Protection finishing; 20~25μm thickness anodized film for housing .Dark grey color; Trim; Stainless steel 316; Glass; Step tempered Glass.T=6mm.; Loading capacity; 610 kgs; Cable Gland; PG9  IP67; Gasket; O-ring PMQ silicone seal; Accessories; Mounting Sleeve; Passivated (Anodizing) Aluminum","Without lamp as standard ,(with lamp as options) . Stainless steel 316 (not 304) trim and tempered glass with high loading capacity. .20~25 um thickness passivated anti-corrosion protection film that won't be fading even after 2 to 3 years ./ (Direction adjustable by hand with 20° at max ) . /  luminous flux output .IP67 waterproof . 3 years warranty .8~10 years professional sales and technicians to serve you; General Data; Item No.; UL-GU10-C; Power; / (For fitting GU10 lamp with 62 mm height at max ); LED type; Without lamp as standard ,(with lamp as options); Luminous flux; /; CCT; /; CRI; /; Beam angle; / (Direction adjustable by hand with 20° at max ); Dimension; Φ90x94 (mm) Diameter x length; Cut out; 84 mm; Net weight; 0.74 kgs; Warranty; 3 years; Certifications; CE, RoHS; Electrical Data; Input voltage; AC100-245V; Insulation class; Class III; Cable; 1PC rubber cable 1M H05RN-F 2x0.75mm square; Driver; /; Construction Data; IP rating; IP67 Waterproof; Housing; Solid Passivated (Anodizing) Aluminum CNC machined; Protection finishing; 20~25μm thickness anodized film for housing .Dark grey color; Trim; Stainless steel 316; Glass; Step tempered Glass.T=6mm.; Loading capacity; 610 kgs; Cable Gland; PG9  IP67; Gasket; O-ring PMQ silicone seal; Accessories; Mounting Sleeve; Passivated (Anodizing) Aluminum",,,https://sourcing-media.hktdc.com/product-original/Adjustable-20GU10-20Ground-20Spot-20Light/a41ddb5c158840ca9fdd7adedfc45509,"Puyuan Electronic Illumination Co., Ltd.","Wall Lamp,Downlight,Wall Washer,LED Lighting,Garden Light,Lawn Light,Underground Light,Underwater Lamp; Our main products include LED underground lights, underwater lights, garden spot lights ,step lights , wall lights ,LED down light and other landscape lighting.; ODM, OEM","Wall Lamp,Downlight,Wall Washer,LED Lighting,Garden Light,Lawn Light,Underground Light,Underwater Lamp; Our main products include LED underground lights, underwater lights, garden spot lights ,step lights , wall lights ,LED down light and other landscape lighting.; ODM, OEM"
LED Filament Bulb CCT Adjustable,LED Filament Bulb CCT Adjustable,LED Filament Bulb CCT Adjustable,LED Filament Bulb CCT Adjustable,,,,Roomlux United Corporation,"Ceiling Light,Chandelier,Decorative Lamp,Spotlight,LED Lighting,LED Bulb,LED Panel Light,LED Tube,Contemporary Light,Electrical Wire & Cable; LED light; OEM","Ceiling Light,Chandelier,Decorative Lamp,Spotlight,LED Lighting,LED Bulb,LED Panel Light,LED Tube,Contemporary Light,Electrical Wire & Cable; LED light; OEM"
AOGUANG solar wall&lawn lamp-SW5-500,AOGUANG solar wall&lawn lamp-SW5-500,"Lumen:500LM; IP:54; 材料:PC体+单晶; 视角:120°; Battery: 2000mAH; 检测范围:5米(超1米); 3CCT adjustable: 3000k&4000k&6500k; 有PIR传感器,有标准; 模式1:18秒时的输出量为100%,有人通过,关闭无人。; 方式2:当有人经过时,没有人超过30-50英里时,18秒的产量为100%。; 速度3:30-50厘米。; 方式4:关闭","Lumen:500LM; IP:54; 材料:PC体+单晶; 视角:120°; Battery: 2000mAH; 检测范围:5米(超1米); 3CCT adjustable: 3000k&4000k&6500k; 有PIR传感器,有标准; 模式1:18秒时的输出量为100%,有人通过,关闭无人。; 方式2:当有人经过时,没有人超过30-50英里时,18秒的产量为100%。; 速度3:30-50厘米。; 方式4:关闭",,,,"Yuyao Aoguang Lighting Electrical Appliance Co., Ltd","Wall Lamp; LED walllamp,LED downlight; OBM, OEM, ODM","Wall Lamp; LED walllamp,LED downlight; OBM, OEM, ODM"
Wall Light,Wall Light,Wall Light,Wall Light,,,,"ZHONGSHAN MEISHA LIGHTING CO.,LTD","Wall Lamp,Decorative Lamp,Lighting Fixture,Indoor Lighting; Professional for manufactory decoration led wall light, bathroom light, LED picture light; ODM, OEM","Wall Lamp,Decorative Lamp,Lighting Fixture,Indoor Lighting; Professional for manufactory decoration led wall light, bathroom light, LED picture light; ODM, OEM"
Modern LED Spotlights 360 Angle Adjustable Recessed Mounted Downlight Stretchable Rotatable Spotlight,Modern LED Spotlights 360 Angle Adjustable Recessed Mounted Downlight Stretchable Rotatable Spotlight,Modern LED Spotlights 360 Angle Adjustable Recessed Mounted Downlight Stretchable Rotatable Spotlight,Modern LED Spotlights 360 Angle Adjustable Recessed Mounted Downlight Stretchable Rotatable Spotlight,,,https://sourcing-media.hktdc.com/product-original/Modern-20LED-20Spotlights-20360-20Angle-20Adjustable-20Recessed-20Mounted-20Downlight-20Stretchable-20Rotatable-20Spotlight/ae7191d1e4aa4b40962f8f6ced959b52; https://sourcing-media.hktdc.com/product-original/Modern-20LED-20Spotlights-20360-20Angle-20Adjustable-20Recessed-20Mounted-20Downlight-20Stretchable-20Rotatable-20Spotlight/53c5275018864a6db7db4380727740b4; https://sourcing-media.hktdc.com/product-original/Modern-20LED-20Spotlights-20360-20Angle-20Adjustable-20Recessed-20Mounted-20Downlight-20Stretchable-20Rotatable-20Spotlight/1fbdd832c452435fb3dd9a199dad48bd; https://sourcing-media.hktdc.com/product-original/Modern-20LED-20Spotlights-20360-20Angle-20Adjustable-20Recessed-20Mounted-20Downlight-20Stretchable-20Rotatable-20Spotlight/ef6711fac8644bb6880d2b98c0a7e341; https://sourcing-media.hktdc.com/product-original/Modern-20LED-20Spotlights-20360-20Angle-20Adjustable-20Recessed-20Mounted-20Downlight-20Stretchable-20Rotatable-20Spotlight/baedea265c7140338e796a4bde6754a4,"Zhejiang Weibao Smart Technology Co., Ltd","Ceiling Light,Spotlight,Downlight,Track Light; VBOCGA Colorful Lighting offers a comprehensive range of high-quality LED products designed for both indoor and outdoor use. Our portfolio includes downlights, spotlights, wall washers, and decorative lighting.; OEM, ODM","Ceiling Light,Spotlight,Downlight,Track Light; VBOCGA Colorful Lighting offers a comprehensive range of high-quality LED products designed for both indoor and outdoor use. Our portfolio includes downlights, spotlights, wall washers, and decorative lighting.; OEM, ODM"
24V/12V COB STRIPS,24V/12V COB STRIPS,"24V/12V LED STRIPS, HIGH BRIGHTNESS, SUPER QUALITY, 2-3 YEARS WARRANTY","24V/12V LED STRIPS, HIGH BRIGHTNESS, SUPER QUALITY, 2-3 YEARS WARRANTY",,,,"HK Hong Yu E-Tech Co., Limited","Decorative Lamp,Neon Light,String Light,Strip Light,Advertising Lighting,LED Lighting; LED Strip Light; OEM","Decorative Lamp,Neon Light,String Light,Strip Light,Advertising Lighting,LED Lighting; LED Strip Light; OEM"
48V Toast Magnetic Linear Grille light - 293/581/869mm,48V Toast Magnetic Linear Grille light - 293/581/869mm,Toast W26 Magnetic Linear Grille light 12 Units; Size: L293 *W22*H38.6; Power：12W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White; Toast W26 Magnetic Linear Grille light 24 Units; Size: L581 *W22*H38.6; Power：20W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White; Toast W26 Magnetic Linear Grille light 24 Units; Size: L869 *W22*H38.6; Power：20W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White,Toast W26 Magnetic Linear Grille light 12 Units; Size: L293 *W22*H38.6; Power：12W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White; Toast W26 Magnetic Linear Grille light 24 Units; Size: L581 *W22*H38.6; Power：20W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White; Toast W26 Magnetic Linear Grille light 24 Units; Size: L869 *W22*H38.6; Power：20W; Beam angle: 30°/40°/50°/30*60°  (Round light effect); CCT: 3000K; LED chip: SMD(Ra≥92); Housing color: Black/White,,,,Liang Owltech Company Limited,"Ceiling Light,Wall Lamp,Decorative Lamp,Spotlight,Downlight,Strip Light,LED Lighting,Indoor Lighting,Kitchen Lighting,Office Lighting; Commercial lighting included indoor track light, down light and spotlight, smart lighting; OBM, ODM","Ceiling Light,Wall Lamp,Decorative Lamp,Spotlight,Downlight,Strip Light,LED Lighting,Indoor Lighting,Kitchen Lighting,Office Lighting; Commercial lighting included indoor track light, down light and spotlight, smart lighting; OBM, ODM"
U-D350,U-D350,"U-D350 -9P/9P-X/9PM/9PM-X/9PC/9PC-X   is our LINEAR LIGHT.; Efficiency：70-90lm/W; Wattage:; UP: 10W; DOWN: 20W/30W; Non-Dim 0-10V Triac DALI; Product quality assurance and service life:; 3 years 30,000H; 5 years 50,000H.; Finish color available：Black/White/Gray.; UGR:<21; CRI：90; CCT: 3000K/4000K/5000K; Beam Angle:12/34/48 °","U-D350 -9P/9P-X/9PM/9PM-X/9PC/9PC-X   is our LINEAR LIGHT.; Efficiency：70-90lm/W; Wattage:; UP: 10W; DOWN: 20W/30W; Non-Dim 0-10V Triac DALI; Product quality assurance and service life:; 3 years 30,000H; 5 years 50,000H.; Finish color available：Black/White/Gray.; UGR:<21; CRI：90; CCT: 3000K/4000K/5000K; Beam Angle:12/34/48 °",,,,"Unite Int'l Illumination Co., Limited","Wall Lamp,Spotlight,Downlight,Track Light,Neon Light,LED Lighting; LED Downlight, LED Spotlight, LED Track Light, LED Linear Light, LED Pendant Light, LED Magnetic Light, LED Fabric Belt Light; OEM, ODM","Wall Lamp,Spotlight,Downlight,Track Light,Neon Light,LED Lighting; LED Downlight, LED Spotlight, LED Track Light, LED Linear Light, LED Pendant Light, LED Magnetic Light, LED Fabric Belt Light; OEM, ODM"
